-2.277377879171242087e-33 3.409653230998327644e-32 4.170565370109822933e-29 6.000000000000000000e+01
-2.277377879171241907e-23 3.409653230998327291e-22 4.170565370109822583e-19 6.285694516737987669e+01
9.396464459559281172e-21 4.250283906805000144e-22 8.049889087233753635e-19 6.584992592958337809e+01
1.816983216472007569e-22 1.239141504635660276e-22 1.181113584052005261e-18 6.898541972386414045e+01
-6.446714835008397636e-21 -1.481361202163531832e-22 1.553079266318220263e-18 7.227021241552694164e+01
-7.870501725883466867e-21 2.312961170289983596e-20 1.931571179015010464e-18 7.571141298396122465e+01
1.536014236695003211e-21 2.239852466040739212e-22 2.340198031354654768e-18 7.931646890796176308e+01
-1.755300831219270638e-21 -8.140056518542918916e-21 2.780772925982614496e-18 8.309318228363238745e+01
-9.945548554282518760e-21 -2.283696785450781410e-20 3.279001535166851468e-18 8.704972670975637072e+01
9.218649350855033562e-21 1.671438445831548585e-20 3.854579714475731979e-18 9.119466497717603204e+01
-1.125604449773123384e-20 -1.350481011364290005e-20 4.529323446704711636e-18 9.553696760046553038e+01
-1.588288328881310448e-20 -7.042463879448955118e-21 5.331575799508015333e-18 1.000860322320035039e+02
-1.816621319059611208e-20 1.940722696565260387e-21 6.306740712569695841e-18 1.048517040004610266e+02
2.041202621052864345e-20 2.390731519906250456e-21 7.498531725733016257e-18 1.098442968177221246e+02
1.083277862353475192e-20 -1.988498522307007796e-20 8.970538331055228787e-18 1.150746157003493835e+02
-1.999513478321248066e-20 -1.475583975547491170e-20 1.081106912357295222e-17 1.205539801539028133e+02
2.344128778811978086e-20 1.848887953512222332e-20 1.312672513934086330e-17 1.262942486707212453e+02
2.717982973017642487e-20 1.928210264534673720e-20 1.607241516989515631e-17 1.323078443941828084e+02
-2.968369500627447485e-20 3.055823717355802651e-20 1.984314263451610899e-17 1.386077820049895593e+02
1.062625908402298326e-20 -4.951996593357690207e-20 2.471904905729815528e-17 1.452076958876629362e+02
2.289427023675729903e-20 5.569450087967160384e-20 3.108820226376249355e-17 1.521218696382067606e+02
-8.078921415495247935e-20 2.240810144280414851e-20 3.948427785604644358e-17 1.593652669768011094e+02
-9.655390981419752568e-20 4.287970273426853660e-20 5.064152825405525062e-17 1.669535641324274593e+02
9.908915444039766996e-20 4.320794789560097089e-20 6.563317154653611959e-17 1.749031837695106333e+02
-4.891679292241367726e-21 1.950017010029579385e-19 8.597469632827944389e-17 1.832313305300048398e+02
1.802122120931990740e-19 -6.189915549492001358e-20 1.139009095974558377e-16 1.919560282678429814e+02
3.005114081533199380e-19 2.655119975103348156e-20 1.526764471614978840e-16 2.010961590563305492e+02
-4.831643065613199537e-19 5.780486110319272277e-20 2.070807112885426834e-16 2.106715040529079772e+02
-1.398939550808471846e-19 4.737760546439083195e-19 2.842261162250408796e-16 2.207027863097181637e+02
-2.985997332269876378e-19 5.912329798873707362e-19 3.953754183883620651e-16 2.312117156226317718e+02
-1.202776473219112102e-18 -2.652461289349158668e-19 5.570357866428591844e-16 2.422210355157933463e+02
2.146568695906801282e-18 -1.452672516192844978e-19 7.954874232886283937e-16 2.537545724633700672e+02
-1.794440279529557622e-18 -2.263200314243366773e-18 1.152401662461221024e-15 2.658372874550327651e+02
-3.437412454424117761e-18 1.534700095041002948e-18 1.692806680630610473e-15 2.784953300167667862e+02
-1.689697627064153123e-18 4.806877576887002608e-18 2.524134427973570012e-15 2.917560948039213713e+02
5.592558508762661003e-19 6.906352223630447907e-18 3.822928485320019034e-15 3.056482808889826401e+02
8.780874440933247917e-18 1.774676092684366275e-17 5.886569015017402963e-15 3.202019538723785672e+02
6.596541528247002733e-17 -4.676620638619974928e-17 9.203404471002374397e-15 3.354486109507335527e+02
-8.229179761010644300e-18 -1.846685498158336581e-16 1.465620400544616263e-14 3.514212490833998572e+02
-3.394993491328471282e-16 -2.759479506459432724e-16 2.369139366056076288e-14 3.681544364047903741e+02
-1.047557002903280440e-15 1.177974283216894069e-16 3.941936802867810833e-14 3.856843870370593663e+02
-1.617682994596983331e-15 1.871207208769495316e-15 6.724593696618941848e-14 4.040490394650494750e+02
-1.900274244140880751e-17 5.791600364103523885e-15 1.194677101684935865e-13 4.232881386431184865e+02
8.825620064888608907e-15 1.085505344315001283e-14 2.261010631416032160e-13 4.434433220115467407e+02
3.444422519108649584e-14 6.601156993344036511e-15 4.496797783214257914e-13 4.645582096086764068e+02
7.581817515723449921e-14 -4.525233336243785081e-14 9.041457519768903862e-13 4.866784984738125672e+02
6.779825947736275896e-14 -2.082166469724385373e-13 1.854936305423309979e-12 5.098520615451865297e+02
-1.832716896136749195e-13 -4.988808501350203488e-13 3.913868547906559082e-12 5.341290512670233284e+02
-1.028533042185140687e-12 -7.416646938577808418e-13 8.465500250102182220e-12 5.595620081299322237e+02
-2.959637549217625170e-12 -3.315518661177773024e-13 1.860017308607840375e-11 5.862059743795350641e+02
-6.558270507366737623e-12 2.180175038856726928e-12 4.131008241215473387e-11 6.141186131394158565e+02
-1.235350814786831727e-11 1.004229024851341483e-11 9.248076496258454879e-11 6.433603332061942410e+02
-2.033042609428434313e-11 3.068670074618701698e-11 2.099352738289577900e-10 6.739944197868162519e+02
-2.759768513486141555e-11 8.155937922767284041e-11 4.853158367671648700e-10 7.060871714609991159e+02
-2.108918126649317597e-11 2.034279627339870991e-10 1.144482457448329542e-09 7.397080436652398703e+02
4.529939297211408054e-11 4.954132640659751716e-10 2.773158572047465582e-09 7.749297990089299901e+02
3.184710946916658469e-10 1.186551387934844536e-09 6.836947847646815281e-09 8.118286647478850000e+02
1.247056123707149830e-09 2.853734801371405183e-09 1.733148274968265283e-08 8.504844977560833286e+02
4.177451811307013074e-09 6.906898411793784950e-09 4.497189512392057301e-08 8.909809573526786153e+02
1.309651886778588804e-08 1.686933786168722797e-08 1.191967016973161077e-07 9.334056863582837877e+02
3.985585166886816137e-08 4.175726286732794809e-08 3.228804607446143467e-07 9.778505007723865674e+02
1.200104515918650085e-07 1.050961970802038195e-07 8.943960802550876079e-07 1.024411588482414800e+03
3.602754134541813735e-07 2.686778606940796689e-07 2.525847687154149729e-06 1.073189717434461727e+03
1.083986058051111611e-06 6.979518321201312960e-07 7.262645058297208092e-06 1.124290453716230331e+03
3.276895100748085875e-06 1.841423334779224577e-06 2.122125541989349669e-05 1.177824390024162767e+03
9.963254751755476989e-06 4.930029025167409244e-06 6.288602598797577619e-05 1.233907385009191557e+03
3.048073398336108205e-05 1.334412213502801244e-05 1.885742161958101700e-04 1.292660814019129930e+03
9.384110570132476634e-05 3.610222794064491631e-05 5.705319595692090202e-04 1.354211831780352213e+03
2.903220548257026560e-04 9.652201674323339527e-05 1.735822509342135021e-03 1.418693647587245096e+03
8.966106206991496805e-04 2.571255963926861879e-04 5.290314860036272188e-03 1.486245813595025993e+03
2.751670854788889307e-03 6.847579602182678844e-04 1.608234130167478237e-02 1.557014526839843256e+03
