1.429672077104836070e-32 -2.103483329225922535e-33 1.952412398248437157e-29 6.000000000000000000e+01
1.429672077104835912e-22 -2.103483329225922612e-23 1.952412398248437100e-19 6.285694516737987669e+01
-2.791040165668209085e-22 -4.294631094698625337e-21 3.768865510596601389e-19 6.584992592958337809e+01
1.456124698000458002e-22 3.757320283658269001e-22 5.531325386176748787e-19 6.898541972386414045e+01
3.046300575889422435e-21 -1.554848465031193170e-21 7.273238098585123562e-19 7.227021241552694164e+01
7.435552868935062212e-21 -8.158888150496387330e-21 9.051402641815640540e-19 7.571141298396122465e+01
-2.778983208202740245e-21 -1.207921868588404356e-21 1.096764674651865783e-18 7.931646890796176308e+01
-4.551694778361602683e-21 -2.536316505663680681e-21 1.303750950704038496e-18 8.309318228363238745e+01
-6.659688708185088010e-21 2.882862932920657546e-21 1.539605553412558449e-18 8.704972670975637072e+01
4.471819895267657851e-22 -7.095035770637600666e-21 1.811345196277290844e-18 9.119466497717603204e+01
-3.755097723911984766e-22 7.252267027592403736e-21 2.131522526193900230e-18 9.553696760046553038e+01
-4.701000118128454997e-21 -6.927817943051436960e-21 2.515849348220422234e-18 1.000860322320035039e+02
-3.975533477681098396e-21 -8.688218691017833432e-21 2.981692631250916895e-18 1.048517040004610266e+02
7.815834233861336670e-21 8.675858325809854079e-21 3.554078343822348670e-18 1.098442968177221246e+02
6.616462968789109947e-21 -1.165115682940189660e-20 4.263766320125976120e-18 1.150746157003493835e+02
-1.271547204632347828e-20 -9.532008543444293914e-21 5.152376081153699498e-18 1.205539801539028133e+02
-5.905536032735137383e-21 1.740223403769138212e-20 6.275158671827144551e-18 1.262942486707212453e+02
1.004330157399011987e-20 -1.887807669415838173e-20 7.701651399194371726e-18 1.323078443941828084e+02
2.762432749203827811e-20 1.243021050806301929e-20 9.537411610841238378e-18 1.386077820049895593e+02
2.555996751057513184e-20 -1.818766394133473986e-20 1.191763422705983656e-17 1.452076958876629362e+02
-1.033785931458319318e-20 4.545252243287351594e-20 1.502801872261713438e-17 1.521218696382067606e+02
3.098795314887758417e-20 3.456452673910884515e-20 1.913219111807431246e-17 1.593652669768011094e+02
-4.876627718543542635e-20 5.855523137890140920e-20 2.459128026108835704e-17 1.669535641324274593e+02
8.811112771422990777e-20 -1.675477694682500095e-20 3.196592280146161037e-17 1.749031837695106333e+02
7.570730486907946196e-20 -6.604955230430742921e-20 4.195724836882619248e-17 1.832313305300048398e+02
1.471324518564664229e-19 1.209460513218821009e-20 5.574036035790193167e-17 1.919560282678429814e+02
-1.755397631535279285e-19 1.652896199187252671e-19 7.481955693611028774e-17 2.010961590563305492e+02
3.207220823687713098e-19 -3.794476892051885243e-20 1.017574615978873776e-16 2.106715040529079772e+02
4.220825858661800143e-20 -4.007443837117756975e-19 1.399712174733746993e-16 2.207027863097181637e+02
-2.224518208168813198e-19 -4.806677495099650574e-19 1.949951528572236786e-16 2.312117156226317718e+02
-2.573910053579691107e-19 -6.830340950024322540e-19 2.754128446966890986e-16 2.422210355157933463e+02
2.250297388188074643e-19 -1.010756210238703123e-18 3.942383871372411955e-16 2.537545724633700672e+02
1.413796007937930354e-18 -6.076591980824045119e-19 5.724086231008781304e-16 2.658372874550327651e+02
